link,num_lien
https://fr.whoscored.com/matches/1829424,1829424.0
https://fr.whoscored.com/matches/1829425,1829425.0
https://fr.whoscored.com/matches/1829431,1829431.0
https://fr.whoscored.com/matches/1829432,1829432.0
https://fr.whoscored.com/matches/1830493,1830493.0
https://fr.whoscored.com/matches/1830494,1830494.0
https://fr.whoscored.com/matches/1830495,1830495.0
https://fr.whoscored.com/matches/1830496,1830496.0
https://fr.whoscored.com/matches/1830498,1830498.0
https://fr.whoscored.com/matches/1830501,1830501.0
https://fr.whoscored.com/matches/1830502,1830502.0
https://fr.whoscored.com/matches/1830503,1830503.0
https://fr.whoscored.com/matches/1830505,1830505.0
https://fr.whoscored.com/matches/1830507,1830507.0
https://fr.whoscored.com/matches/1830508,1830508.0
https://fr.whoscored.com/matches/1830539,1830539.0
https://fr.whoscored.com/matches/1830542,1830542.0
https://fr.whoscored.com/matches/1830544,1830544.0
https://fr.whoscored.com/matches/1830561,1830561.0
https://fr.whoscored.com/matches/1830578,1830578.0
https://fr.whoscored.com/matches/1830579,1830579.0
https://fr.whoscored.com/matches/1830582,1830582.0
https://fr.whoscored.com/matches/1830622,1830622.0
https://fr.whoscored.com/matches/1830630,1830630.0
https://fr.whoscored.com/matches/1830720,1830720.0
https://fr.whoscored.com/matches/1830721,1830721.0
https://fr.whoscored.com/matches/1830723,1830723.0
https://fr.whoscored.com/matches/1830724,1830724.0
https://fr.whoscored.com/matches/1830726,1830726.0
https://fr.whoscored.com/matches/1830728,1830728.0
https://fr.whoscored.com/matches/1830729,1830729.0
https://fr.whoscored.com/matches/1830731,1830731.0
https://fr.whoscored.com/matches/1830732,1830732.0
https://fr.whoscored.com/matches/1830734,1830734.0
https://fr.whoscored.com/matches/1830736,1830736.0
https://fr.whoscored.com/matches/1830771,1830771.0
https://fr.whoscored.com/matches/1830772,1830772.0
https://fr.whoscored.com/matches/1830774,1830774.0
https://fr.whoscored.com/matches/1830775,1830775.0
https://fr.whoscored.com/matches/1831096,1831096.0
https://fr.whoscored.com/matches/1831322,1831322.0
https://fr.whoscored.com/matches/1831323,1831323.0
https://fr.whoscored.com/matches/1831324,1831324.0
https://fr.whoscored.com/matches/1831325,1831325.0
https://fr.whoscored.com/matches/1831326,1831326.0
