link,num_lien,league,annee,equipes
/matches/1830740/live/slovénie-prva-liga-2024-2025-koper-mura,1830740.0,slovénie-prva-liga,2024-2025,koper-mura
/matches/1830741/live/slovénie-prva-liga-2024-2025-nafta-olimpija-ljubljana,1830741.0,slovénie-prva-liga,2024-2025,nafta-olimpija-ljubljana
/matches/1830742/live/slovénie-prva-liga-2024-2025-koper-primorje,1830742.0,slovénie-prva-liga,2024-2025,koper-primorje
/matches/1830743/live/slovénie-prva-liga-2024-2025-koper-nk-bravo,1830743.0,slovénie-prva-liga,2024-2025,koper-nk-bravo
/matches/1830744/live/slovénie-prva-liga-2024-2025-primorje-nafta,1830744.0,slovénie-prva-liga,2024-2025,primorje-nafta
/matches/1830745/live/slovénie-prva-liga-2024-2025-olimpija-ljubljana-domzale,1830745.0,slovénie-prva-liga,2024-2025,olimpija-ljubljana-domzale
/matches/1830746/live/slovénie-prva-liga-2024-2025-radomlje-nk-celje,1830746.0,slovénie-prva-liga,2024-2025,radomlje-nk-celje
/matches/1830747/live/slovénie-prva-liga-2024-2025-mura-maribor,1830747.0,slovénie-prva-liga,2024-2025,mura-maribor
/matches/1830748/live/slovénie-prva-liga-2024-2025-nk-bravo-mura,1830748.0,slovénie-prva-liga,2024-2025,nk-bravo-mura
/matches/1830749/live/slovénie-prva-liga-2024-2025-maribor-radomlje,1830749.0,slovénie-prva-liga,2024-2025,maribor-radomlje
/matches/1830750/live/slovénie-prva-liga-2024-2025-nk-celje-primorje,1830750.0,slovénie-prva-liga,2024-2025,nk-celje-primorje
/matches/1830751/live/slovénie-prva-liga-2024-2025-nk-celje-radomlje,1830751.0,slovénie-prva-liga,2024-2025,nk-celje-radomlje
/matches/1830752/live/slovénie-prva-liga-2024-2025-maribor-mura,1830752.0,slovénie-prva-liga,2024-2025,maribor-mura
/matches/1830753/live/slovénie-prva-liga-2024-2025-mura-nk-bravo,1830753.0,slovénie-prva-liga,2024-2025,mura-nk-bravo
/matches/1830754/live/slovénie-prva-liga-2024-2025-radomlje-maribor,1830754.0,slovénie-prva-liga,2024-2025,radomlje-maribor
/matches/1830755/live/slovénie-prva-liga-2024-2025-olimpija-ljubljana-nk-celje,1830755.0,slovénie-prva-liga,2024-2025,olimpija-ljubljana-nk-celje
/matches/1830756/live/slovénie-prva-liga-2024-2025-primorje-domzale,1830756.0,slovénie-prva-liga,2024-2025,primorje-domzale
/matches/1830757/live/slovénie-prva-liga-2024-2025-koper-nafta,1830757.0,slovénie-prva-liga,2024-2025,koper-nafta
/matches/1830758/live/slovénie-prva-liga-2024-2025-nk-bravo-nafta,1830758.0,slovénie-prva-liga,2024-2025,nk-bravo-nafta
/matches/1830759/live/slovénie-prva-liga-2024-2025-domzale-koper,1830759.0,slovénie-prva-liga,2024-2025,domzale-koper
/matches/1830760/live/slovénie-prva-liga-2024-2025-domzale-olimpija-ljubljana,1830760.0,slovénie-prva-liga,2024-2025,domzale-olimpija-ljubljana
/matches/1830761/live/slovénie-prva-liga-2024-2025-maribor-olimpija-ljubljana,1830761.0,slovénie-prva-liga,2024-2025,maribor-olimpija-ljubljana
/matches/1830762/live/slovénie-prva-liga-2024-2025-mura-radomlje,1830762.0,slovénie-prva-liga,2024-2025,mura-radomlje
/matches/1830763/live/slovénie-prva-liga-2024-2025-nk-bravo-domzale,1830763.0,slovénie-prva-liga,2024-2025,nk-bravo-domzale
/matches/1830764/live/slovénie-prva-liga-2024-2025-nk-celje-nafta,1830764.0,slovénie-prva-liga,2024-2025,nk-celje-nafta
/matches/1830765/live/slovénie-prva-liga-2024-2025-maribor-koper,1830765.0,slovénie-prva-liga,2024-2025,maribor-koper
/matches/1830766/live/slovénie-prva-liga-2024-2025-mura-primorje,1830766.0,slovénie-prva-liga,2024-2025,mura-primorje
/matches/1830767/live/slovénie-prva-liga-2024-2025-radomlje-olimpija-ljubljana,1830767.0,slovénie-prva-liga,2024-2025,radomlje-olimpija-ljubljana
/matches/1830768/live/slovénie-prva-liga-2024-2025-olimpija-ljubljana-nk-bravo,1830768.0,slovénie-prva-liga,2024-2025,olimpija-ljubljana-nk-bravo
/matches/1830769/live/slovénie-prva-liga-2024-2025-primorje-radomlje,1830769.0,slovénie-prva-liga,2024-2025,primorje-radomlje
/matches/1830770/live/slovénie-prva-liga-2024-2025-nk-celje-nk-bravo,1830770.0,slovénie-prva-liga,2024-2025,nk-celje-nk-bravo
/matches/1830773/live/slovénie-prva-liga-2024-2025-nk-celje-olimpija-ljubljana,1830773.0,slovénie-prva-liga,2024-2025,nk-celje-olimpija-ljubljana
/matches/1830776/live/slovénie-prva-liga-2024-2025-radomlje-mura,1830776.0,slovénie-prva-liga,2024-2025,radomlje-mura
/matches/1830777/live/slovénie-prva-liga-2024-2025-olimpija-ljubljana-maribor,1830777.0,slovénie-prva-liga,2024-2025,olimpija-ljubljana-maribor
/matches/1830778/live/slovénie-prva-liga-2024-2025-primorje-nk-celje,1830778.0,slovénie-prva-liga,2024-2025,primorje-nk-celje
/matches/1830779/live/slovénie-prva-liga-2024-2025-koper-domzale,1830779.0,slovénie-prva-liga,2024-2025,koper-domzale
/matches/1830780/live/slovénie-prva-liga-2024-2025-nafta-nk-bravo,1830780.0,slovénie-prva-liga,2024-2025,nafta-nk-bravo
/matches/1830781/live/slovénie-prva-liga-2024-2025-nafta-koper,1830781.0,slovénie-prva-liga,2024-2025,nafta-koper
/matches/1830782/live/slovénie-prva-liga-2024-2025-domzale-primorje,1830782.0,slovénie-prva-liga,2024-2025,domzale-primorje
/matches/1830783/live/slovénie-prva-liga-2024-2025-maribor-domzale,1830783.0,slovénie-prva-liga,2024-2025,maribor-domzale
/matches/1830784/live/slovénie-prva-liga-2024-2025-koper-olimpija-ljubljana,1830784.0,slovénie-prva-liga,2024-2025,koper-olimpija-ljubljana
/matches/1830785/live/slovénie-prva-liga-2024-2025-olimpija-ljubljana-nafta,1830785.0,slovénie-prva-liga,2024-2025,olimpija-ljubljana-nafta
/matches/1830786/live/slovénie-prva-liga-2024-2025-radomlje-nk-bravo,1830786.0,slovénie-prva-liga,2024-2025,radomlje-nk-bravo
/matches/1830787/live/slovénie-prva-liga-2024-2025-olimpija-ljubljana-mura,1830787.0,slovénie-prva-liga,2024-2025,olimpija-ljubljana-mura
/matches/1830788/live/slovénie-prva-liga-2024-2025-primorje-maribor,1830788.0,slovénie-prva-liga,2024-2025,primorje-maribor
/matches/1830789/live/slovénie-prva-liga-2024-2025-koper-nk-celje,1830789.0,slovénie-prva-liga,2024-2025,koper-nk-celje
/matches/1830790/live/slovénie-prva-liga-2024-2025-nafta-domzale,1830790.0,slovénie-prva-liga,2024-2025,nafta-domzale
/matches/1830791/live/slovénie-prva-liga-2024-2025-primorje-nk-bravo,1830791.0,slovénie-prva-liga,2024-2025,primorje-nk-bravo
/matches/1830792/live/slovénie-prva-liga-2024-2025-olimpija-ljubljana-koper,1830792.0,slovénie-prva-liga,2024-2025,olimpija-ljubljana-koper
/matches/1830793/live/slovénie-prva-liga-2024-2025-radomlje-nafta,1830793.0,slovénie-prva-liga,2024-2025,radomlje-nafta
/matches/1830794/live/slovénie-prva-liga-2024-2025-mura-domzale,1830794.0,slovénie-prva-liga,2024-2025,mura-domzale
/matches/1830795/live/slovénie-prva-liga-2024-2025-maribor-nk-celje,1830795.0,slovénie-prva-liga,2024-2025,maribor-nk-celje
/matches/1830796/live/slovénie-prva-liga-2024-2025-domzale-koper,1830796.0,slovénie-prva-liga,2024-2025,domzale-koper
/matches/1830797/live/slovénie-prva-liga-2024-2025-nk-bravo-nafta,1830797.0,slovénie-prva-liga,2024-2025,nk-bravo-nafta
/matches/1830798/live/slovénie-prva-liga-2024-2025-koper-nafta,1830798.0,slovénie-prva-liga,2024-2025,koper-nafta
/matches/1830799/live/slovénie-prva-liga-2024-2025-primorje-domzale,1830799.0,slovénie-prva-liga,2024-2025,primorje-domzale
/matches/1830800/live/slovénie-prva-liga-2024-2025-olimpija-ljubljana-nk-celje,1830800.0,slovénie-prva-liga,2024-2025,olimpija-ljubljana-nk-celje
/matches/1830801/live/slovénie-prva-liga-2024-2025-radomlje-maribor,1830801.0,slovénie-prva-liga,2024-2025,radomlje-maribor
/matches/1830802/live/slovénie-prva-liga-2024-2025-nk-bravo-koper,1830802.0,slovénie-prva-liga,2024-2025,nk-bravo-koper
/matches/1830803/live/slovénie-prva-liga-2024-2025-mura-nafta,1830803.0,slovénie-prva-liga,2024-2025,mura-nafta
/matches/1830804/live/slovénie-prva-liga-2024-2025-primorje-koper,1830804.0,slovénie-prva-liga,2024-2025,primorje-koper
/matches/1830805/live/slovénie-prva-liga-2024-2025-mura-nk-bravo,1830805.0,slovénie-prva-liga,2024-2025,mura-nk-bravo
/matches/1830806/live/slovénie-prva-liga-2024-2025-radomlje-domzale,1830806.0,slovénie-prva-liga,2024-2025,radomlje-domzale
/matches/1830807/live/slovénie-prva-liga-2024-2025-maribor-mura,1830807.0,slovénie-prva-liga,2024-2025,maribor-mura
/matches/1830808/live/slovénie-prva-liga-2024-2025-mura-nk-celje,1830808.0,slovénie-prva-liga,2024-2025,mura-nk-celje
/matches/1830809/live/slovénie-prva-liga-2024-2025-nk-celje-radomlje,1830809.0,slovénie-prva-liga,2024-2025,nk-celje-radomlje
/matches/1830810/live/slovénie-prva-liga-2024-2025-maribor-nk-bravo,1830810.0,slovénie-prva-liga,2024-2025,maribor-nk-bravo
/matches/1830811/live/slovénie-prva-liga-2024-2025-nk-celje-maribor,1830811.0,slovénie-prva-liga,2024-2025,nk-celje-maribor
/matches/1830812/live/slovénie-prva-liga-2024-2025-domzale-olimpija-ljubljana,1830812.0,slovénie-prva-liga,2024-2025,domzale-olimpija-ljubljana
/matches/1830813/live/slovénie-prva-liga-2024-2025-domzale-mura,1830813.0,slovénie-prva-liga,2024-2025,domzale-mura
/matches/1830814/live/slovénie-prva-liga-2024-2025-nafta-primorje,1830814.0,slovénie-prva-liga,2024-2025,nafta-primorje
/matches/1830815/live/slovénie-prva-liga-2024-2025-nafta-radomlje,1830815.0,slovénie-prva-liga,2024-2025,nafta-radomlje
/matches/1830816/live/slovénie-prva-liga-2024-2025-nk-bravo-primorje,1830816.0,slovénie-prva-liga,2024-2025,nk-bravo-primorje
/matches/1830817/live/slovénie-prva-liga-2024-2025-olimpija-ljubljana-primorje,1830817.0,slovénie-prva-liga,2024-2025,olimpija-ljubljana-primorje
/matches/1830818/live/slovénie-prva-liga-2024-2025-radomlje-koper,1830818.0,slovénie-prva-liga,2024-2025,radomlje-koper
/matches/1830819/live/international-club-friendlies-2024-mons-sporting-charleroi,1830819.0,international-club-friendlies,2024,mons-sporting-charleroi
/matches/1830820/live/international-club-friendlies-2024-az-alkmaar-aek-athens,1830820.0,international-club-friendlies,2024,az-alkmaar-aek-athens
/matches/1830821/live/guatemala-liga-nacional-2024-2025-guastatoya-deportivo-zacapa,1830821.0,guatemala-liga-nacional,2024-2025,guastatoya-deportivo-zacapa
/matches/1830822/live/pérou-primera-division-2024-union-comercio-los-chankas,1830822.0,pérou-primera-division,2024,union-comercio-los-chankas
/matches/1830823/live/pérou-primera-division-2024-universitario-de-deportes-carlos-a-mannucci,1830823.0,pérou-primera-division,2024,universitario-de-deportes-carlos-a-mannucci
/matches/1830824/live/pérou-primera-division-2024-comerciantes-unidos-cienciano,1830824.0,pérou-primera-division,2024,comerciantes-unidos-cienciano
/matches/1830825/live/pérou-primera-division-2024-deportivo-garcilaso-cd-ut-cajamarca,1830825.0,pérou-primera-division,2024,deportivo-garcilaso-cd-ut-cajamarca
/matches/1830826/live/pérou-primera-division-2024-universidad-cesar-vallejo-alianza-lima,1830826.0,pérou-primera-division,2024,universidad-cesar-vallejo-alianza-lima
/matches/1830827/live/pérou-primera-division-2024-asociacion-deportiva-tarma-sporting-cristal,1830827.0,pérou-primera-division,2024,asociacion-deportiva-tarma-sporting-cristal
/matches/1830828/live/pérou-primera-division-2024-alianza-atletico-atletico-grau,1830828.0,pérou-primera-division,2024,alianza-atletico-atletico-grau
/matches/1830829/live/pérou-primera-division-2024-cusco-fc-fbc-melgar,1830829.0,pérou-primera-division,2024,cusco-fc-fbc-melgar
/matches/1830830/live/pérou-primera-division-2024-sport-boys-sport-huancayo,1830830.0,pérou-primera-division,2024,sport-boys-sport-huancayo
/matches/1830831/live/croatie-2-division-2024-2025-bijelo-brdo-nk-croatia-zmijavci,1830831.0,croatie-2-division,2024-2025,bijelo-brdo-nk-croatia-zmijavci
/matches/1830832/live/croatie-2-division-2024-2025-vukovar-91-cibalia,1830832.0,croatie-2-division,2024-2025,vukovar-91-cibalia
/matches/1830833/live/croatie-2-division-2024-2025-hnk-orijent-1919-nk-dugopolje,1830833.0,croatie-2-division,2024-2025,hnk-orijent-1919-nk-dugopolje
/matches/1830834/live/croatie-2-division-2024-2025-rudes-nk-croatia-zmijavci,1830834.0,croatie-2-division,2024-2025,rudes-nk-croatia-zmijavci
/matches/1830835/live/croatie-2-division-2024-2025-opatija-jarun,1830835.0,croatie-2-division,2024-2025,opatija-jarun
/matches/1830836/live/croatie-2-division-2024-2025-zrinski-osjecko-nk-croatia-zmijavci,1830836.0,croatie-2-division,2024-2025,zrinski-osjecko-nk-croatia-zmijavci
/matches/1830837/live/croatie-2-division-2024-2025-nk-dugopolje-nk-sesvete,1830837.0,croatie-2-division,2024-2025,nk-dugopolje-nk-sesvete
/matches/1830838/live/croatie-2-division-2024-2025-cibalia-hnk-orijent-1919,1830838.0,croatie-2-division,2024-2025,cibalia-hnk-orijent-1919
/matches/1830839/live/croatie-2-division-2024-2025-dubrava-zagreb-vukovar-91,1830839.0,croatie-2-division,2024-2025,dubrava-zagreb-vukovar-91
/matches/1830840/live/croatie-2-division-2024-2025-rudes-bijelo-brdo,1830840.0,croatie-2-division,2024-2025,rudes-bijelo-brdo
/matches/1830841/live/croatie-2-division-2024-2025-jarun-dubrava-zagreb,1830841.0,croatie-2-division,2024-2025,jarun-dubrava-zagreb
/matches/1830842/live/croatie-2-division-2024-2025-jarun-rudes,1830842.0,croatie-2-division,2024-2025,jarun-rudes
/matches/1830843/live/croatie-2-division-2024-2025-vukovar-91-opatija,1830843.0,croatie-2-division,2024-2025,vukovar-91-opatija
/matches/1830844/live/croatie-2-division-2024-2025-hnk-orijent-1919-dubrava-zagreb,1830844.0,croatie-2-division,2024-2025,hnk-orijent-1919-dubrava-zagreb
/matches/1830845/live/croatie-2-division-2024-2025-nk-sesvete-cibalia,1830845.0,croatie-2-division,2024-2025,nk-sesvete-cibalia
/matches/1830846/live/croatie-2-division-2024-2025-zrinski-osjecko-nk-dugopolje,1830846.0,croatie-2-division,2024-2025,zrinski-osjecko-nk-dugopolje
/matches/1830847/live/croatie-2-division-2024-2025-nk-dugopolje-nk-croatia-zmijavci,1830847.0,croatie-2-division,2024-2025,nk-dugopolje-nk-croatia-zmijavci
/matches/1830848/live/croatie-2-division-2024-2025-cibalia-zrinski-osjecko,1830848.0,croatie-2-division,2024-2025,cibalia-zrinski-osjecko
/matches/1830849/live/croatie-2-division-2024-2025-dubrava-zagreb-nk-sesvete,1830849.0,croatie-2-division,2024-2025,dubrava-zagreb-nk-sesvete
/matches/1830850/live/croatie-2-division-2024-2025-opatija-hnk-orijent-1919,1830850.0,croatie-2-division,2024-2025,opatija-hnk-orijent-1919
/matches/1830851/live/croatie-2-division-2024-2025-hnk-orijent-1919-nk-sesvete,1830851.0,croatie-2-division,2024-2025,hnk-orijent-1919-nk-sesvete
/matches/1830852/live/croatie-2-division-2024-2025-hnk-orijent-1919-nk-croatia-zmijavci,1830852.0,croatie-2-division,2024-2025,hnk-orijent-1919-nk-croatia-zmijavci
/matches/1830853/live/croatie-2-division-2024-2025-zrinski-osjecko-jarun,1830853.0,croatie-2-division,2024-2025,zrinski-osjecko-jarun
/matches/1830854/live/croatie-2-division-2024-2025-bijelo-brdo-nk-dugopolje,1830854.0,croatie-2-division,2024-2025,bijelo-brdo-nk-dugopolje
/matches/1830855/live/croatie-2-division-2024-2025-cibalia-rudes,1830855.0,croatie-2-division,2024-2025,cibalia-rudes
/matches/1830856/live/croatie-2-division-2024-2025-dubrava-zagreb-opatija,1830856.0,croatie-2-division,2024-2025,dubrava-zagreb-opatija
/matches/1830857/live/croatie-2-division-2024-2025-rudes-dubrava-zagreb,1830857.0,croatie-2-division,2024-2025,rudes-dubrava-zagreb
/matches/1830858/live/croatie-2-division-2024-2025-bijelo-brdo-cibalia,1830858.0,croatie-2-division,2024-2025,bijelo-brdo-cibalia
/matches/1830859/live/croatie-2-division-2024-2025-jarun-nk-dugopolje,1830859.0,croatie-2-division,2024-2025,jarun-nk-dugopolje
/matches/1830860/live/croatie-2-division-2024-2025-vukovar-91-zrinski-osjecko,1830860.0,croatie-2-division,2024-2025,vukovar-91-zrinski-osjecko
/matches/1830861/live/croatie-2-division-2024-2025-nk-sesvete-vukovar-91,1830861.0,croatie-2-division,2024-2025,nk-sesvete-vukovar-91
/matches/1830862/live/croatie-2-division-2024-2025-nk-croatia-zmijavci-opatija,1830862.0,croatie-2-division,2024-2025,nk-croatia-zmijavci-opatija
/matches/1830863/live/croatie-2-division-2024-2025-nk-sesvete-nk-croatia-zmijavci,1830863.0,croatie-2-division,2024-2025,nk-sesvete-nk-croatia-zmijavci
/matches/1830864/live/croatie-2-division-2024-2025-opatija-rudes,1830864.0,croatie-2-division,2024-2025,opatija-rudes
/matches/1830865/live/croatie-2-division-2024-2025-zrinski-osjecko-hnk-orijent-1919,1830865.0,croatie-2-division,2024-2025,zrinski-osjecko-hnk-orijent-1919
/matches/1830866/live/croatie-2-division-2024-2025-nk-dugopolje-vukovar-91,1830866.0,croatie-2-division,2024-2025,nk-dugopolje-vukovar-91
/matches/1830867/live/croatie-2-division-2024-2025-cibalia-jarun,1830867.0,croatie-2-division,2024-2025,cibalia-jarun
/matches/1830868/live/croatie-2-division-2024-2025-dubrava-zagreb-bijelo-brdo,1830868.0,croatie-2-division,2024-2025,dubrava-zagreb-bijelo-brdo
/matches/1830869/live/croatie-2-division-2024-2025-nk-sesvete-zrinski-osjecko,1830869.0,croatie-2-division,2024-2025,nk-sesvete-zrinski-osjecko
/matches/1830870/live/croatie-2-division-2024-2025-bijelo-brdo-opatija,1830870.0,croatie-2-division,2024-2025,bijelo-brdo-opatija
/matches/1830871/live/croatie-2-division-2024-2025-rudes-vukovar-91,1830871.0,croatie-2-division,2024-2025,rudes-vukovar-91
/matches/1830872/live/croatie-2-division-2024-2025-jarun-nk-sesvete,1830872.0,croatie-2-division,2024-2025,jarun-nk-sesvete
/matches/1830873/live/croatie-2-division-2024-2025-bijelo-brdo-jarun,1830873.0,croatie-2-division,2024-2025,bijelo-brdo-jarun
/matches/1830874/live/croatie-2-division-2024-2025-zrinski-osjecko-vukovar-91,1830874.0,croatie-2-division,2024-2025,zrinski-osjecko-vukovar-91
/matches/1830875/live/croatie-2-division-2024-2025-nk-sesvete-opatija,1830875.0,croatie-2-division,2024-2025,nk-sesvete-opatija
/matches/1830876/live/croatie-2-division-2024-2025-nk-dugopolje-jarun,1830876.0,croatie-2-division,2024-2025,nk-dugopolje-jarun
/matches/1830877/live/croatie-2-division-2024-2025-vukovar-91-bijelo-brdo,1830877.0,croatie-2-division,2024-2025,vukovar-91-bijelo-brdo
/matches/1830878/live/croatie-2-division-2024-2025-cibalia-bijelo-brdo,1830878.0,croatie-2-division,2024-2025,cibalia-bijelo-brdo
/matches/1830879/live/croatie-2-division-2024-2025-dubrava-zagreb-rudes,1830879.0,croatie-2-division,2024-2025,dubrava-zagreb-rudes
/matches/1830880/live/croatie-2-division-2024-2025-hnk-orijent-1919-rudes,1830880.0,croatie-2-division,2024-2025,hnk-orijent-1919-rudes
/matches/1830881/live/croatie-2-division-2024-2025-nk-sesvete-hnk-orijent-1919,1830881.0,croatie-2-division,2024-2025,nk-sesvete-hnk-orijent-1919
/matches/1830882/live/croatie-2-division-2024-2025-zrinski-osjecko-dubrava-zagreb,1830882.0,croatie-2-division,2024-2025,zrinski-osjecko-dubrava-zagreb
/matches/1830883/live/croatie-2-division-2024-2025-opatija-nk-croatia-zmijavci,1830883.0,croatie-2-division,2024-2025,opatija-nk-croatia-zmijavci
/matches/1830884/live/croatie-2-division-2024-2025-nk-dugopolje-cibalia,1830884.0,croatie-2-division,2024-2025,nk-dugopolje-cibalia
/matches/1830885/live/croatie-2-division-2024-2025-nk-croatia-zmijavci-hnk-orijent-1919,1830885.0,croatie-2-division,2024-2025,nk-croatia-zmijavci-hnk-orijent-1919
/matches/1830886/live/croatie-2-division-2024-2025-nk-croatia-zmijavci-jarun,1830886.0,croatie-2-division,2024-2025,nk-croatia-zmijavci-jarun
/matches/1830887/live/croatie-2-division-2024-2025-rudes-cibalia,1830887.0,croatie-2-division,2024-2025,rudes-cibalia
/matches/1830888/live/croatie-2-division-2024-2025-vukovar-91-nk-dugopolje,1830888.0,croatie-2-division,2024-2025,vukovar-91-nk-dugopolje
/matches/1830889/live/croatie-2-division-2024-2025-nk-dugopolje-bijelo-brdo,1830889.0,croatie-2-division,2024-2025,nk-dugopolje-bijelo-brdo
/matches/1830890/live/croatie-2-division-2024-2025-hnk-orijent-1919-zrinski-osjecko,1830890.0,croatie-2-division,2024-2025,hnk-orijent-1919-zrinski-osjecko
/matches/1830891/live/croatie-2-division-2024-2025-jarun-zrinski-osjecko,1830891.0,croatie-2-division,2024-2025,jarun-zrinski-osjecko
/matches/1830892/live/croatie-2-division-2024-2025-vukovar-91-nk-sesvete,1830892.0,croatie-2-division,2024-2025,vukovar-91-nk-sesvete
/matches/1830893/live/croatie-2-division-2024-2025-opatija-zrinski-osjecko,1830893.0,croatie-2-division,2024-2025,opatija-zrinski-osjecko
/matches/1830894/live/croatie-2-division-2024-2025-opatija-dubrava-zagreb,1830894.0,croatie-2-division,2024-2025,opatija-dubrava-zagreb
/matches/1830895/live/croatie-2-division-2024-2025-rudes-nk-sesvete,1830895.0,croatie-2-division,2024-2025,rudes-nk-sesvete
/matches/1830896/live/croatie-2-division-2024-2025-vukovar-91-hnk-orijent-1919,1830896.0,croatie-2-division,2024-2025,vukovar-91-hnk-orijent-1919
/matches/1830897/live/croatie-2-division-2024-2025-dubrava-zagreb-nk-dugopolje,1830897.0,croatie-2-division,2024-2025,dubrava-zagreb-nk-dugopolje
/matches/1830898/live/croatie-2-division-2024-2025-bijelo-brdo-zrinski-osjecko,1830898.0,croatie-2-division,2024-2025,bijelo-brdo-zrinski-osjecko
/matches/1830899/live/croatie-2-division-2024-2025-cibalia-nk-croatia-zmijavci,1830899.0,croatie-2-division,2024-2025,cibalia-nk-croatia-zmijavci
/matches/1830900/live/croatie-2-division-2024-2025-rudes-nk-dugopolje,1830900.0,croatie-2-division,2024-2025,rudes-nk-dugopolje
/matches/1830901/live/croatie-2-division-2024-2025-bijelo-brdo-dubrava-zagreb,1830901.0,croatie-2-division,2024-2025,bijelo-brdo-dubrava-zagreb
/matches/1830902/live/croatie-2-division-2024-2025-dubrava-zagreb-nk-croatia-zmijavci,1830902.0,croatie-2-division,2024-2025,dubrava-zagreb-nk-croatia-zmijavci
/matches/1830903/live/croatie-2-division-2024-2025-rudes-opatija,1830903.0,croatie-2-division,2024-2025,rudes-opatija
/matches/1830904/live/croatie-2-division-2024-2025-opatija-cibalia,1830904.0,croatie-2-division,2024-2025,opatija-cibalia
/matches/1830905/live/croatie-2-division-2024-2025-nk-croatia-zmijavci-nk-sesvete,1830905.0,croatie-2-division,2024-2025,nk-croatia-zmijavci-nk-sesvete
/matches/1830906/live/croatie-2-division-2024-2025-opatija-bijelo-brdo,1830906.0,croatie-2-division,2024-2025,opatija-bijelo-brdo
/matches/1830907/live/croatie-2-division-2024-2025-nk-croatia-zmijavci-vukovar-91,1830907.0,croatie-2-division,2024-2025,nk-croatia-zmijavci-vukovar-91
/matches/1830908/live/croatie-2-division-2024-2025-nk-croatia-zmijavci-rudes,1830908.0,croatie-2-division,2024-2025,nk-croatia-zmijavci-rudes
/matches/1830909/live/croatie-2-division-2024-2025-cibalia-dubrava-zagreb,1830909.0,croatie-2-division,2024-2025,cibalia-dubrava-zagreb
/matches/1830910/live/croatie-2-division-2024-2025-dubrava-zagreb-jarun,1830910.0,croatie-2-division,2024-2025,dubrava-zagreb-jarun
/matches/1830911/live/croatie-2-division-2024-2025-nk-dugopolje-opatija,1830911.0,croatie-2-division,2024-2025,nk-dugopolje-opatija
/matches/1830912/live/croatie-2-division-2024-2025-cibalia-vukovar-91,1830912.0,croatie-2-division,2024-2025,cibalia-vukovar-91
/matches/1830913/live/croatie-2-division-2024-2025-zrinski-osjecko-rudes,1830913.0,croatie-2-division,2024-2025,zrinski-osjecko-rudes
/matches/1830914/live/croatie-2-division-2024-2025-jarun-cibalia,1830914.0,croatie-2-division,2024-2025,jarun-cibalia
/matches/1830915/live/croatie-2-division-2024-2025-hnk-orijent-1919-jarun,1830915.0,croatie-2-division,2024-2025,hnk-orijent-1919-jarun
/matches/1830916/live/croatie-2-division-2024-2025-nk-sesvete-bijelo-brdo,1830916.0,croatie-2-division,2024-2025,nk-sesvete-bijelo-brdo
/matches/1830917/live/croatie-2-division-2024-2025-jarun-vukovar-91,1830917.0,croatie-2-division,2024-2025,jarun-vukovar-91
/matches/1830918/live/croatie-2-division-2024-2025-bijelo-brdo-hnk-orijent-1919,1830918.0,croatie-2-division,2024-2025,bijelo-brdo-hnk-orijent-1919
/matches/1830919/live/croatie-2-division-2024-2025-opatija-nk-sesvete,1830919.0,croatie-2-division,2024-2025,opatija-nk-sesvete
/matches/1830920/live/croatie-2-division-2024-2025-dubrava-zagreb-hnk-orijent-1919,1830920.0,croatie-2-division,2024-2025,dubrava-zagreb-hnk-orijent-1919
/matches/1830921/live/croatie-2-division-2024-2025-cibalia-nk-sesvete,1830921.0,croatie-2-division,2024-2025,cibalia-nk-sesvete
/matches/1830922/live/croatie-2-division-2024-2025-nk-dugopolje-zrinski-osjecko,1830922.0,croatie-2-division,2024-2025,nk-dugopolje-zrinski-osjecko
/matches/1830923/live/croatie-2-division-2024-2025-nk-sesvete-dubrava-zagreb,1830923.0,croatie-2-division,2024-2025,nk-sesvete-dubrava-zagreb
/matches/1830924/live/croatie-2-division-2024-2025-zrinski-osjecko-cibalia,1830924.0,croatie-2-division,2024-2025,zrinski-osjecko-cibalia
/matches/1830925/live/croatie-2-division-2024-2025-hnk-orijent-1919-opatija,1830925.0,croatie-2-division,2024-2025,hnk-orijent-1919-opatija
/matches/1830926/live/croatie-2-division-2024-2025-vukovar-91-rudes,1830926.0,croatie-2-division,2024-2025,vukovar-91-rudes
/matches/1830927/live/croatie-2-division-2024-2025-jarun-bijelo-brdo,1830927.0,croatie-2-division,2024-2025,jarun-bijelo-brdo
/matches/1830928/live/croatie-2-division-2024-2025-nk-croatia-zmijavci-nk-dugopolje,1830928.0,croatie-2-division,2024-2025,nk-croatia-zmijavci-nk-dugopolje
/matches/1830929/live/croatie-2-division-2024-2025-rudes-jarun,1830929.0,croatie-2-division,2024-2025,rudes-jarun
/matches/1830930/live/croatie-2-division-2024-2025-jarun-nk-croatia-zmijavci,1830930.0,croatie-2-division,2024-2025,jarun-nk-croatia-zmijavci
/matches/1830931/live/croatie-2-division-2024-2025-bijelo-brdo-vukovar-91,1830931.0,croatie-2-division,2024-2025,bijelo-brdo-vukovar-91
/matches/1830932/live/croatie-2-division-2024-2025-rudes-hnk-orijent-1919,1830932.0,croatie-2-division,2024-2025,rudes-hnk-orijent-1919
/matches/1830933/live/croatie-2-division-2024-2025-dubrava-zagreb-zrinski-osjecko,1830933.0,croatie-2-division,2024-2025,dubrava-zagreb-zrinski-osjecko
