league,journey,season,date,hours,referee,stadium,team1,team2,action_minute,action_score,action_description,action_type,action_team,link
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Benoît Millot,Stade Gabriel Montpied,Clermont Foot,Strasbourg,97,1:1,Habib Keita pour Bilal Boutobba,Substitute,Clermont Foot,https://fbref.com/fr/matchs/21b6f226/Clermont-Foot-Strasbourg-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Benoît Millot,Stade Gabriel Montpied,Clermont Foot,Strasbourg,99,1:1,Dilane Bakwa,Yellow Card,Strasbourg,https://fbref.com/fr/matchs/21b6f226/Clermont-Foot-Strasbourg-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,15,0:1,Emmanuel Sabbi (Pen),Goal score,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,17,0:1,Panos Katseris,Yellow Card,Lorient,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,26,0:1,Etienne Youte Kinkoue,Yellow Card,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,33,1:1,Imran Louza - Passe décisive : Ayman Kari,Goal,Lorient,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,36,1:1,Théo Le Bris,Yellow Card,Lorient,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,42,1:1,Julien Ponceau,Yellow Card,Lorient,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,43,1:1,Emmanuel Sabbi,Yellow Card,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,45,1:1,Imran Louza,Yellow Card,Lorient,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,48,1:1,Yassine Kechta,Yellow Card,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,51,2:1,Ayman Kari - Passe décisive : Eli Junior Kroupi,Goal,Lorient,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,56,2:1,Oussama Targhalline pour Emmanuel Sabbi,Substitute,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,56,2:1,Steve Ngoura pour Loïc Nego,Substitute,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,69,2:1,Mohamed Bamba pour Eli Junior Kroupi,Substitute,Lorient,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,70,2:1,André Ayew pour Daler Kuzyaev,Substitute,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,70,2:1,Nabil Alioui pour Josué Casimir,Substitute,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,73,2:1,Christopher Operi,Yellow Card,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,79,2:1,Nathaniel Adjei pour Panos Katseris,Substitute,Lorient,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,85,2:2,André Ayew - Passe décisive : Nabil Alioui,Goal,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,85,2:2,Rassoul Ndiaye pour Yassine Kechta,Substitute,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,92,3:2,Mohamed Bamba - Passe décisive : Imran Louza,Goal,Lorient,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jeremy Stinat,Stade du Moustoir,Lorient,Le Havre,94,3:3,André Ayew - Passe décisive : Steve Ngoura,Goal,Le Havre,https://fbref.com/fr/matchs/9bdf343f/Lorient-Le-Havre-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,39,0:0,Nicolas Pallois pour Eray Cömert,Substitute,Nantes,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,46,0:0,Abdoul Kader Bamba pour Marcus Coco,Substitute,Nantes,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,57,0:0,Thomas Foket,Yellow Card,Reims,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,60,0:0,Mamadou Diakhon pour Josh Wilson-Esbrand,Substitute,Reims,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,60,0:0,Marshall Munetsi pour Amine Salama,Substitute,Reims,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,68,0:0,Therence Koudou pour Thomas Foket,Substitute,Reims,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,72,0:0,Therence Koudou,Yellow Card,Reims,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,73,0:0,Tino Kadewere - Pénalty arrêté par Yehvann Diouf,Pénalty arrêté,Nantes,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,81,0:0,Adel Mahamoud pour Tino Kadewere,Substitute,Nantes,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,81,0:0,Marshall Munetsi,Yellow Card,Reims,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,84,0:0,Adama Bojang pour Reda Khadra,Substitute,Reims,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,87,0:0,Douglas,Yellow Card,Nantes,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,91,0:0,Moussa Sissoko,Yellow Card,Nantes,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,15:00,Jérémie Pignard,Stade Auguste-Delaune,Reims,Nantes,91,0:0,Hugo Boutsingkham pour Florent Mollet,Substitute,Nantes,https://fbref.com/fr/matchs/f3522f33/Reims-Nantes-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,36,0:0,Wesley Saïd,Yellow Card,Lens,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,40,0:0,Aron Dønnum,Yellow Card,Toulouse,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,42,0:1,David Costa - Passe décisive : Neil El Aynaoui,Goal,Lens,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,45,0:1,Rasmus Nicolaisen,Yellow Card,Toulouse,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,49,0:1,Gabriel Suazo,Yellow Card,Toulouse,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,55,0:2,Andy Diouf,Goal,Lens,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,62,0:2,Yann Gboho pour Shavy Babicka,Substitute,Toulouse,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,62,0:2,Naatan Skyttä pour Cristian Cásseres Jr.,Substitute,Toulouse,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,70,0:2,Angelo Fulgini pour Wesley Saïd,Substitute,Lens,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,70,0:2,Massadio Haïdara pour Jhoanner Chávez,Substitute,Lens,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,70,0:2,Mikkel Desler pour Waren Kamanzi,Substitute,Toulouse,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,83,0:2,Massadio Haïdara,Yellow Card,Lens,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,84,0:2,Vincent SierroPénalty manqué,Yellow Card,Toulouse,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,88,0:2,Gelabert pour Niklas Schmidt,Substitute,Toulouse,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,88,0:2,Ibrahim Cissoko pour Aron Dønnum,Substitute,Toulouse,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,88,0:2,Adrien Thomasson pour David Costa,Substitute,Lens,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,88,0:2,Ayanda Sishuba pour Elye Wahi,Substitute,Lens,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,89,0:2,Salis Abdul Samed pour Ruben Aguilar,Substitute,Lens,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,17:05,Mathieu Vernice,Stadium Municipal,Toulouse,Lens,91,0:2,Florian Sotoca,Yellow Card,Lens,https://fbref.com/fr/matchs/678c2976/Toulouse-Lens-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,26,0:0,Lucas Hernández,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,32,0:0,Pierre Lees-Melou,Yellow Card,Brest,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,38,1:0,Marco Asensio - Passe décisive : Bradley Barcola,Goal,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,45,2:0,Randal Kolo Muani,Goal,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,53,2:0,Kenny Lala,Yellow Card,Brest,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,53,2:0,Kylian Mbappé,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,55,2:1,Mahdi Camara,Goal,Brest,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,58,2:1,Warren Zaïre-Emery,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,59,2:1,Lilian Brassier,Yellow Card,Brest,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,63,2:1,Martin Satriano pour Jérémy Le Douaron,Substitute,Brest,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,69,2:1,Ousmane Dembélé pour Randal Kolo Muani,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,72,2:1,Mathias Pereira Lage pour Steve Mounié,Substitute,Brest,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,72,2:1,Jonas Martin pour Mahdi Camara,Substitute,Brest,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,75,2:1,Carlos Soler pour Marco Asensio,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,75,2:1,Marquinhos pour Lucas Hernández,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,80,2:2,Mathias Pereira Lage - Passe décisive : Martin Satriano,Goal,Brest,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,81,2:2,Julien Le Cardinal pour Bradley Locko,Substitute,Brest,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,81,2:2,Bilal Brahimi pour Romain Del Castillo,Substitute,Brest,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,89,2:2,Gonçalo Ramos pour Vitinha,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,92,2:2,Bradley Barcola,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 19,2023/2024,28/01/2024,20:45,Clément Turpin,Parc des Princes,Paris Saint-Germain,Brest,94,2:2,Bradley Barcola,Second Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/8e2d796d/Paris-Saint-Germain-Brest-28-Janvier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,6,0:0,Kylian Mbappé - Pénalty arrêté par Alaa Bellaarouch,Pénalty arrêté,Paris Saint-Germain,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,27,0:0,Ibrahima Sissoko,Yellow Card,Strasbourg,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,30,0:0,Lucas Hernández,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,31,0:1,Kylian Mbappé - Passe décisive : Marco Asensio,Goal,Paris Saint-Germain,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,49,0:2,Marco Asensio - Passe décisive : Kylian Mbappé,Goal,Paris Saint-Germain,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,52,0:2,Emanuel Emegha pour Dion Moise Sahi,Substitute,Strasbourg,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,54,0:2,Vitinha pour Manuel Ugarte Ribeiro,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,54,0:2,Junior Mwanga,Yellow Card,Strasbourg,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,63,0:2,Marvin Senaya,Yellow Card,Strasbourg,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,68,1:2,Dilane Bakwa - Passe décisive : Ângelo,Goal,Strasbourg,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,82,1:2,Danilo Pereira pour Marquinhos,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,82,1:2,Gonçalo Ramos pour Randal Kolo Muani,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,83,1:2,Jessy Deminguet pour Habib Diarra,Substitute,Strasbourg,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,87,1:2,Nordi Mukiele pour Carlos Soler,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,02/02/2024,21:00,Ruddy Buquet,Stade de la Meinau,Strasbourg,Paris Saint-Germain,89,1:2,Mohamed Bechikh pour Junior Mwanga,Substitute,Strasbourg,https://fbref.com/fr/matchs/c0fbd8fa/Strasbourg-Paris-Saint-Germain-2-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,3,1:0,Martin Terrier,Goal,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
