league,journey,season,date,hours,referee,stadium,team1,team2,name,shirtnumber,nationality,position,age,minutes,goals,assists_x,pens_made,pens_att,shots,shots_on_target,cards_yellow_x,cards_red_x,touches_x,tackles_x,interceptions_x,blocks_x,xg,npxg,xg_assist_x,sca,gca,passes_completed_x,passes_x,passes_pct_x,progressive_passes_x,carries_x,progressive_carries_x,take_ons_x,take_ons_won_x,passes_completed_y,passes_y,passes_pct_y,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_y,xg_assist_y,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_y,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses_x,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,tackles_y,tackles_won_x,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks_y,blocked_shots,blocked_passes,interceptions_y,tackles_interceptions,clearances,errors,touches_y,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_y,take_ons_won_y,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_y,carries_distance,carries_progressive_distance,progressive_carries_y,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_y,cards_red_y,cards_yellow_red,fouls,fouled,offsides,crosses_y,interceptions,tackles_won_y,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,link
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Irvin Cardona,7,FRA,RW,27-248,90,2,0,0,0,2,2,0,0,48,1,0,2,0.4,0.4,0.0,0,0,22,36,61.1,1,30,2,2,0,22,36,61.1,261,50,12,16,75.0,5,9,55.6,1,2,50.0,0,0.0,0.0,0,0,1,0,1,36,34,2,1,0,0,4,1,0,0,0,0,22,0,3,1,1,0,1,0,0,0,,0,2,1,1,0,1,0,1,48,1,7,15,26,4,48,2,0,0.0,2,100.0,30,104,32,2,5,0,6,2,41,13,0,0,0,2,2,0,4,0,1,0,0,0,4,2,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Aimen Moueffek,29,FRA,LM,24-004,62,0,0,0,0,0,0,1,0,21,0,0,1,0.0,0.0,0.0,1,0,15,16,93.8,1,11,0,1,0,15,16,93.8,161,22,13,13,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,1,1,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,21,1,3,14,4,0,21,1,0,0.0,1,100.0,11,36,0,0,1,0,0,3,16,5,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,   Florian Tardieu,10,FRA,LM,32-356,28,0,1,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.4,2,1,24,31,77.4,5,17,1,0,0,24,31,77.4,339,143,17,20,85.0,4,5,80.0,2,5,40.0,1,0.4,0.2,1,3,2,0,5,31,26,5,3,1,0,1,1,1,1,0,0,24,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,0,2,22,8,1,32,0,0,,0,,17,68,50,1,1,0,0,0,24,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Pierre Ekwah Elimby,4,FRA,CM,23-088,90,0,0,0,0,2,0,0,0,72,1,2,1,0.1,0.1,0.0,2,0,58,62,93.5,6,35,0,1,1,58,62,93.5,989,240,33,34,97.1,17,17,100.0,7,10,70.0,0,0.0,0.0,0,6,0,0,6,62,58,4,3,1,0,0,0,0,0,0,0,58,0,0,1,1,0,1,0,0,0,,0,1,1,0,2,3,4,0,72,6,14,50,9,1,72,1,1,100.0,0,0.0,35,187,62,0,0,0,1,1,51,1,0,0,0,7,2,0,0,2,1,0,0,0,8,1,2,33.3,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Benjamin Bouchouari,6,MAR,RM,23-151,90,0,0,0,0,1,0,0,0,64,4,0,1,0.0,0.0,0.0,1,0,45,52,86.5,11,37,3,2,1,45,52,86.5,758,320,16,18,88.9,20,22,90.9,4,6,66.7,0,0.0,0.0,0,11,1,0,11,52,51,1,1,0,0,1,0,0,0,0,0,45,0,1,4,4,2,1,1,1,4,25.0,3,1,0,1,0,4,0,0,64,1,8,45,12,0,64,2,1,50.0,1,50.0,37,213,132,3,1,0,0,2,49,1,0,0,0,1,3,0,1,0,4,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Léo Pétrot,19,FRA,LB,27-363,90,0,0,0,0,0,0,0,0,59,0,1,2,0.0,0.0,0.0,0,0,46,53,86.8,8,32,2,0,0,46,53,86.8,718,327,23,24,95.8,20,22,90.9,2,4,50.0,0,0.0,0.0,0,8,0,0,8,53,45,8,1,0,0,2,7,0,0,0,0,46,0,1,0,0,0,0,0,0,0,,0,2,1,1,1,1,3,0,59,4,15,30,14,0,59,0,0,,0,,32,109,58,2,1,0,0,1,38,4,0,0,0,1,0,0,2,1,0,0,0,0,2,4,2,66.7,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Mickael Nade,3,FRA,CB,26-040,90,0,1,0,0,1,0,0,0,86,1,0,2,0.0,0.0,0.1,2,2,69,77,89.6,9,55,1,0,0,69,77,89.6,1221,552,31,31,100.0,34,38,89.5,4,8,50.0,1,0.1,0.0,1,7,0,0,9,77,75,2,1,0,0,0,0,0,0,0,0,69,0,0,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,6,1,86,8,25,61,2,1,86,0,0,,0,,55,283,222,1,1,0,0,1,67,0,0,0,0,0,3,0,0,0,1,0,0,0,3,2,1,66.7,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Maxime Bernauer,13,FRA,CB,26-286,90,0,0,0,0,0,0,0,0,63,1,0,1,0.0,0.0,0.0,0,0,53,56,94.6,2,39,1,0,0,53,56,94.6,1090,380,15,16,93.8,32,33,97.0,6,7,85.7,0,0.0,0.0,0,1,0,0,2,56,53,3,2,0,0,0,1,0,0,0,0,53,0,0,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,5,0,63,5,35,28,1,0,63,0,0,,0,,39,230,156,1,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,7,3,3,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Dennis Appiah,8,FRA,RB,32-308,90,0,0,0,0,0,0,0,0,64,4,1,0,0.0,0.0,0.1,1,0,36,49,73.5,4,27,3,1,0,36,49,73.5,527,283,16,21,76.2,15,19,78.9,2,3,66.7,0,0.1,0.1,2,3,3,1,4,49,43,6,1,0,0,5,5,0,0,0,0,36,0,3,4,0,3,1,0,2,5,40.0,3,0,0,0,1,5,7,0,64,4,21,30,14,3,64,1,0,0.0,1,100.0,27,131,82,3,0,2,1,2,34,7,0,0,0,1,1,0,5,1,0,0,0,0,4,3,3,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Gautier Larsonneur,30,FRA,GK,28-049,90,0,0,0,0,0,0,1,0,35,0,0,0,0.0,0.0,0.0,0,0,29,31,93.5,0,18,0,0,0,29,31,93.5,778,555,6,6,100.0,12,12,100.0,11,13,84.6,0,0.0,0.0,0,0,0,0,0,31,20,11,6,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,35,27,34,1,0,0,35,0,0,,0,,18,83,62,0,0,0,0,0,11,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,100.0,5,3,2,40.0,2.7,5,7,71.4,26,7,19.2,29.0,5,40.0,30.0,20,2,10.0,3,17.1,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Ludovic Ajorque,19,FRA,FW,31-047,72,2,0,0,0,2,2,0,0,26,1,1,0,0.4,0.4,0.1,3,0,13,19,68.4,2,16,0,0,0,13,19,68.4,201,42,7,8,87.5,6,10,60.0,0,0,,0,0.1,0.1,2,1,0,0,2,19,19,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,26,0,0,15,11,5,26,0,0,,0,,16,48,5,0,0,0,3,1,23,2,0,0,0,3,0,0,0,1,0,0,0,0,1,4,6,40.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,   Mama Samba Baldé,14,GNB,"FW,RW",29-158,18,0,0,0,0,2,0,1,0,8,0,1,0,0.2,0.2,0.0,0,0,2,3,66.7,0,7,0,1,0,2,3,66.7,32,24,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,8,0,2,0,6,2,8,1,0,0.0,1,100.0,7,24,9,0,0,0,0,0,5,2,1,0,0,3,0,1,0,1,0,0,0,0,2,1,2,33.3,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Abdallah Sima,17,SEN,"LW,FW",23-300,80,1,0,0,0,2,1,0,0,26,2,0,0,0.6,0.6,0.1,3,0,10,16,62.5,1,14,1,2,0,10,16,62.5,132,20,8,12,66.7,1,2,50.0,1,1,100.0,0,0.1,0.2,2,0,1,0,1,16,16,0,0,0,0,0,0,0,0,0,0,10,0,1,2,1,1,0,1,0,0,,0,0,0,0,0,2,0,0,26,0,2,9,16,6,26,2,0,0.0,2,100.0,14,91,43,1,1,1,5,1,19,5,0,0,0,2,0,1,0,0,1,0,0,0,2,4,2,66.7,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,   Romain Del Castillo,10,FRA,RW,29-015,10,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,4,2,1,1,4,8,50.0,68,23,2,2,100.0,1,1,100.0,1,3,33.3,0,0.0,0.1,0,0,1,1,0,8,6,2,0,0,0,3,0,2,2,0,0,4,0,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,11,0,3,5,4,0,11,1,1,100.0,0,0.0,4,44,40,2,0,0,0,0,4,1,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Mathias Pereira Lage,26,POR,RW,28-134,72,0,2,0,0,0,0,0,0,23,2,1,1,0.0,0.0,0.4,4,3,9,19,47.4,0,12,1,1,1,9,19,47.4,128,48,6,7,85.7,2,6,33.3,1,4,25.0,2,0.4,0.6,2,0,0,0,0,19,11,8,2,0,0,6,0,6,4,1,0,9,0,2,2,2,1,1,0,1,1,100.0,0,1,0,1,1,3,0,0,23,0,2,9,13,1,23,1,1,100.0,0,0.0,12,66,27,1,0,1,2,0,9,2,0,0,0,0,2,1,6,1,2,0,0,0,3,1,2,33.3,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,   Kamory Doumbia,9,MLI,LW,22-054,18,0,0,0,0,0,0,0,0,9,1,0,1,0.0,0.0,0.0,0,0,5,7,71.4,1,5,0,1,1,5,7,71.4,66,26,4,4,100.0,1,1,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,1,7,6,1,0,0,0,1,0,1,1,0,0,5,0,0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,9,1,3,6,1,0,9,1,1,100.0,0,0.0,5,49,33,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Mahdi Camara,45,FRA,AM,26-287,90,0,0,0,0,3,2,0,0,42,0,4,0,0.1,0.1,0.1,3,0,33,35,94.3,5,29,1,0,0,33,35,94.3,553,139,19,19,100.0,12,13,92.3,2,3,66.7,0,0.1,0.1,1,2,2,2,5,35,29,6,2,0,0,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,4,4,0,0,42,0,3,29,10,1,42,0,0,,0,,29,131,72,1,0,0,1,1,33,4,0,0,0,1,4,0,3,4,0,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Hugo Magnetti,8,FRA,DM,26-318,80,0,0,0,0,2,0,0,0,36,1,0,1,0.1,0.1,0.0,1,1,21,25,84.0,2,21,0,2,0,21,25,84.0,325,48,12,13,92.3,4,6,66.7,2,2,100.0,0,0.0,0.0,0,3,0,0,2,25,22,2,1,0,1,0,1,0,0,0,0,21,1,0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0,36,0,7,16,14,0,36,2,0,0.0,2,100.0,21,41,27,0,0,0,1,2,22,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,   Jonas Martin,28,FRA,DM,35-004,10,0,0,0,0,0,0,0,0,7,1,0,1,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0,4,4,100.0,69,8,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,,0,1,1,0,0,1,1,0,7,2,6,1,0,0,7,0,0,,0,,3,13,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Pierre Lees-Melou,20,FRA,DM,31-323,90,0,0,0,0,0,0,1,0,54,4,1,2,0.0,0.0,0.1,2,0,35,43,81.4,2,31,1,2,2,35,43,81.4,710,217,14,14,100.0,15,17,88.2,6,12,50.0,0,0.1,0.0,1,2,0,0,2,43,41,2,2,1,2,2,0,0,0,0,0,35,0,0,4,4,3,1,0,3,8,37.5,5,2,0,2,1,5,3,0,54,5,21,27,7,2,54,2,2,100.0,0,0.0,31,113,62,1,1,0,2,1,32,1,1,0,0,2,2,0,2,1,4,0,0,0,7,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Massadio Haïdara,22,MLI,LB,32-132,90,0,0,0,0,1,0,0,0,63,1,1,0,0.1,0.1,0.0,1,0,42,56,75.0,2,33,5,2,2,42,56,75.0,605,264,28,29,96.6,11,15,73.3,2,7,28.6,0,0.0,0.1,0,3,1,0,2,56,42,14,1,0,1,3,13,0,0,0,0,42,0,4,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,4,0,63,0,16,27,20,1,63,2,2,100.0,0,0.0,33,206,153,5,3,0,1,0,38,1,0,0,0,1,3,0,3,1,0,0,0,0,4,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Abdoulaye Niakhate Ndiaye,3,SEN,CB,23-003,90,0,0,0,0,1,0,0,0,34,2,1,1,0.1,0.1,0.0,2,0,22,23,95.7,1,17,0,1,1,22,23,95.7,380,192,13,13,100.0,6,7,85.7,3,3,100.0,0,0.0,0.0,0,0,0,0,1,23,22,1,1,0,0,0,0,0,0,0,0,22,0,0,2,1,1,1,0,1,1,100.0,0,1,0,1,1,3,4,0,34,5,22,9,3,3,34,1,1,100.0,0,0.0,17,63,16,0,0,0,0,0,19,1,0,0,0,1,4,0,0,1,1,0,0,0,4,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Brendan Chardonnet,5,FRA,CB,30-112,90,0,0,0,0,0,0,1,0,43,4,0,1,0.0,0.0,0.0,0,0,23,27,85.2,1,17,0,0,0,23,27,85.2,541,245,4,4,100.0,15,15,100.0,4,8,50.0,0,0.0,0.0,0,1,0,0,1,27,24,3,3,0,1,0,0,0,0,0,0,23,0,0,4,3,4,0,0,0,0,,0,1,0,1,0,4,11,0,43,10,33,8,2,0,43,0,0,,0,,17,35,11,0,0,0,0,0,18,0,1,0,0,2,0,0,0,0,3,0,0,0,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Kenny Lala,7,MAD,RB,33-192,90,0,1,0,0,0,0,0,0,56,1,2,0,0.0,0.0,0.5,3,1,34,50,68.0,5,29,4,0,0,34,50,68.0,738,305,13,14,92.9,13,19,68.4,8,15,53.3,1,0.5,0.2,2,2,1,0,5,50,36,13,4,0,1,7,9,0,0,0,0,34,1,1,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,3,0,56,3,14,27,15,1,56,0,0,,0,,29,186,114,4,3,1,1,1,29,3,0,0,0,1,3,0,7,2,1,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,15:00,Abdelatif Kherradji,Stade Geoffroy-Guichard,Saint-Étienne,Brest,Marco Bizot,40,NED,GK,34-034,90,0,0,0,0,0,0,1,0,28,0,0,0,0.0,0.0,0.0,0,0,14,27,51.9,0,17,0,0,0,14,27,51.9,643,529,1,1,100.0,1,1,100.0,12,24,50.0,0,0.0,0.0,0,0,0,0,0,27,16,10,5,0,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,28,22,28,0,0,0,28,0,0,,0,,17,100,34,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,1,25.0,0.8,9,20,45.0,21,4,71.4,46.3,5,100.0,64.6,15,1,6.7,0,12.5,
Ligue 1,Journée 29,2024/2025,13/04/2025,17:15,Benoît Millot,Stade Raymond Kopa,Angers,Montpellier,Farid El Melali,28,ALG,FW,27-343,68,0,1,0,0,4,1,0,0,26,0,0,0,0.8,0.8,0.1,4,1,9,17,52.9,2,15,1,3,0,9,17,52.9,172,95,4,6,66.7,3,6,50.0,2,4,50.0,1,0.1,0.1,2,1,1,0,2,17,11,6,1,0,0,6,0,5,3,1,0,9,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,0,0,7,19,5,26,3,0,0.0,3,100.0,15,68,15,1,0,1,2,1,16,7,0,0,0,1,2,0,6,0,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/47a1a48a/Angers-Montpellier-13-Avril-2025-Ligue-1
Ligue 1,Journée 29,2024/2025,13/04/2025,17:15,Benoît Millot,Stade Raymond Kopa,Angers,Montpellier,   Jim Allevinah,18,GAB,"RB,FW",30-045,22,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,7,0,0,0,5,6,83.3,53,2,5,6,83.3,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,1,3,2,0,6,0,0,,0,,7,37,12,0,0,0,0,1,7,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,17:15,Benoît Millot,Stade Raymond Kopa,Angers,Montpellier,Esteban Lepaul,19,FRA,FW,24-360,90,2,0,0,0,3,2,0,0,31,0,1,0,0.3,0.3,0.0,1,0,9,20,45.0,1,20,1,3,2,9,20,45.0,118,22,5,9,55.6,2,3,66.7,1,4,25.0,0,0.0,0.0,0,0,0,0,1,20,19,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,31,1,4,13,14,7,31,3,2,66.7,1,33.3,20,101,49,1,1,1,6,2,23,6,0,0,0,1,1,0,1,1,0,0,0,0,4,2,2,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,17:15,Benoît Millot,Stade Raymond Kopa,Angers,Montpellier,Himad Abdelli,10,ALG,CM,25-147,85,0,0,0,0,0,0,0,0,53,2,1,1,0.0,0.0,0.1,3,2,37,43,86.0,7,35,6,5,4,37,43,86.0,614,220,14,16,87.5,20,22,90.9,1,2,50.0,0,0.1,0.3,1,5,1,0,7,43,42,1,1,2,0,0,0,0,0,0,0,37,0,0,2,1,1,1,0,0,3,0.0,3,1,0,1,1,3,1,1,53,1,8,36,12,1,53,5,4,80.0,1,20.0,35,322,202,6,2,0,2,3,41,4,0,0,0,0,0,0,0,1,1,0,0,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,17:15,Benoît Millot,Stade Raymond Kopa,Angers,Montpellier,   Zinedine Ferhat,20,ALG,CM,32-043,5,0,0,0,0,0,0,0,0,7,1,0,1,0.0,0.0,0.0,0,0,0,4,0.0,0,2,0,1,0,0,4,0.0,0,0,0,0,,0,2,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,4,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,7,1,2,3,2,0,7,1,0,0.0,1,100.0,2,14,2,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,17:15,Benoît Millot,Stade Raymond Kopa,Angers,Montpellier,Jean-Eudes Aholou,6,CIV,CM,31-024,68,0,0,0,0,1,0,0,0,24,3,0,2,0.0,0.0,0.0,2,0,13,16,81.3,1,7,0,0,0,13,16,81.3,175,59,10,11,90.9,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,16,15,1,1,0,0,0,0,0,0,0,0,13,0,0,3,2,1,1,1,1,3,33.3,2,2,0,2,0,3,1,0,24,1,8,13,3,1,24,0,0,,0,,7,14,4,0,0,0,1,2,12,0,0,0,0,4,2,0,0,0,2,0,0,0,3,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,17:15,Benoît Millot,Stade Raymond Kopa,Angers,Montpellier,   Zinédine Ould Khaled,12,FRA,CM,25-089,22,0,0,0,0,0,0,0,0,17,1,1,0,0.0,0.0,0.0,0,0,12,13,92.3,1,10,0,0,0,12,13,92.3,207,68,4,4,100.0,8,8,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,13,13,0,0,0,0,0,0,0,0,0,0,12,0,1,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,0,0,17,1,7,9,1,0,17,0,0,,0,,10,38,6,0,0,0,0,0,12,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,17:15,Benoît Millot,Stade Raymond Kopa,Angers,Montpellier,Yassin Belkhdim,14,FRA,CM,23-058,90,0,0,0,0,1,1,0,0,38,4,2,2,0.1,0.1,0.0,1,0,16,22,72.7,2,16,0,1,0,16,22,72.7,218,65,13,13,100.0,3,4,75.0,0,2,0.0,0,0.0,0.0,0,2,1,0,2,22,22,0,0,0,0,3,0,0,0,0,0,16,0,2,4,1,2,2,0,2,3,66.7,1,2,0,2,2,6,4,0,38,2,13,16,9,3,38,1,0,0.0,1,100.0,16,107,46,0,0,0,2,1,17,1,0,0,0,3,1,0,3,2,1,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,13/04/2025,17:15,Benoît Millot,Stade Raymond Kopa,Angers,Montpellier,Jacques Ekomie,3,GAB,LB,21-237,90,0,0,0,0,0,0,0,0,28,2,0,1,0.0,0.0,0.0,0,0,14,21,66.7,5,7,0,2,0,14,21,66.7,179,104,10,13,76.9,3,4,75.0,0,1,0.0,0,0.0,0.0,0,2,2,0,5,21,17,4,0,0,0,0,4,0,0,0,0,14,0,0,2,1,1,0,1,0,1,0.0,1,1,0,1,0,2,1,0,28,0,5,11,12,2,28,2,0,0.0,2,100.0,7,44,11,0,0,0,0,2,10,3,0,0,0,2,2,0,0,0,1,0,0,0,5,3,1,75.0,,,,,,,,,,,,,,,,,,,,,
