league,journey,season,date,hours,referee,stadium,team1,team2,name,shirtnumber,nationality,position,age,minutes,goals,assists_x,pens_made,pens_att,shots,shots_on_target,cards_yellow_x,cards_red_x,touches_x,tackles_x,interceptions_x,blocks_x,xg,npxg,xg_assist_x,sca,gca,passes_completed_x,passes_x,passes_pct_x,progressive_passes_x,carries_x,progressive_carries_x,take_ons_x,take_ons_won_x,passes_completed_y,passes_y,passes_pct_y,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_y,xg_assist_y,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_y,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses_x,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,tackles_y,tackles_won_x,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks_y,blocked_shots,blocked_passes,interceptions_y,tackles_interceptions,clearances,errors,touches_y,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_y,take_ons_won_y,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_y,carries_distance,carries_progressive_distance,progressive_carries_y,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_y,cards_red_y,cards_yellow_red,fouls,fouled,offsides,crosses_y,interceptions,tackles_won_y,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,link
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Yassine Kechta,8,MAR,"AM,LW",23-033,72,0,0,0,0,1,0,0,0,28,1,0,1,0.0,0.0,0.0,1,0,18,23,78.3,4,16,3,1,1,18,23,78.3,340,57,9,10,90.0,7,8,87.5,2,3,66.7,0,0.0,0.0,0,1,0,0,4,23,18,3,0,0,0,2,0,1,1,0,0,18,2,0,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,28,0,1,14,14,1,28,1,1,100.0,0,0.0,16,120,70,3,3,0,2,1,17,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,   Antoine Joujou,21,FRA,LM,22-018,18,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,3,0,5,8,62.5,1,9,0,1,0,5,8,62.5,84,39,2,4,50.0,2,3,66.7,1,1,100.0,0,0.0,0.2,0,0,2,1,1,8,8,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,1,4,4,0,9,1,0,0.0,1,100.0,9,32,20,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Junior Mwanga,23,FRA,"DM,CM",21-323,90,0,0,0,0,3,0,0,0,51,2,2,1,0.4,0.4,0.0,3,1,34,43,79.1,3,33,2,0,0,34,43,79.1,580,197,18,18,100.0,12,16,75.0,4,8,50.0,0,0.0,0.2,0,2,0,0,3,43,40,3,1,0,0,3,0,2,1,1,0,34,0,1,2,1,1,1,0,2,3,66.7,1,1,0,1,2,4,1,0,51,1,16,25,12,5,51,0,0,,0,,33,165,96,2,1,1,1,1,28,2,0,0,0,3,0,0,3,2,1,0,0,0,8,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Abdoulaye Touré,94,GUI,DM,31-027,83,2,0,2,2,2,0,0,0,59,2,1,0,1.7,0.1,0.0,2,1,39,47,83.0,3,40,0,1,0,39,47,83.0,738,247,15,17,88.2,18,23,78.3,4,4,100.0,0,0.0,0.0,0,2,0,0,3,47,46,1,1,0,1,0,0,0,0,0,0,39,0,1,2,2,0,0,2,1,3,33.3,2,0,0,0,1,3,1,0,59,1,14,36,9,4,57,1,0,0.0,0,0.0,40,207,64,0,1,0,1,1,44,2,0,0,0,1,5,0,0,1,2,1,0,0,5,2,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,   Rassoul Ndiaye,19,SEN,CM,23-109,7,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,1,2,50.0,2,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3,1,1,1,1,0,3,0,0,,0,,2,10,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Timothee Pembele,32,FRA,LB,22-202,90,1,0,0,0,1,1,1,0,59,2,1,1,0.8,0.8,0.0,2,0,44,48,91.7,5,34,2,1,0,44,48,91.7,641,185,23,23,100.0,16,17,94.1,2,3,66.7,0,0.0,0.1,0,2,2,1,5,48,36,12,0,0,1,1,12,0,0,0,0,44,0,1,2,1,1,1,0,0,0,,0,1,0,1,1,3,3,0,59,3,18,33,8,2,59,1,0,0.0,1,100.0,34,155,79,2,0,1,2,2,32,1,1,0,0,2,1,1,1,1,1,0,0,0,2,2,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Gautier Lloris,4,FRA,CB,29-255,90,0,0,0,0,0,0,0,0,73,5,1,1,0.0,0.0,0.0,0,0,50,59,84.7,2,49,1,0,0,50,59,84.7,1037,317,11,12,91.7,35,38,92.1,4,8,50.0,0,0.0,0.0,0,4,0,0,2,59,58,1,1,0,0,0,0,0,0,0,0,50,0,1,5,2,5,0,0,3,3,100.0,0,1,1,0,1,6,7,0,73,5,47,26,0,0,73,0,0,,0,,49,213,103,1,0,0,0,0,48,0,0,0,0,2,0,0,0,1,2,0,0,0,5,3,2,60.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Arouna Sangante,93,SEN,CB,22-352,61,0,0,0,0,0,0,0,0,47,2,0,1,0.0,0.0,0.0,0,0,35,41,85.4,4,32,0,0,0,35,41,85.4,738,316,11,13,84.6,18,18,100.0,6,10,60.0,0,0.0,0.0,0,2,0,0,4,41,41,0,0,0,0,0,0,0,0,0,0,35,0,0,2,2,1,1,0,1,1,100.0,0,1,0,1,0,2,5,0,47,6,27,21,1,0,47,0,0,,0,,32,145,88,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,2,0,0,0,2,2,1,66.7,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,   Etienne Youte Kinkoue,6,FRA,CB,23-075,29,0,0,0,0,0,0,0,0,20,0,1,0,0.0,0.0,0.1,1,0,15,16,93.8,2,12,0,0,0,15,16,93.8,286,102,5,5,100.0,9,9,100.0,1,2,50.0,0,0.1,0.0,1,1,0,0,2,16,15,1,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,20,1,10,9,1,1,20,0,0,,0,,12,114,91,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Loïc Nego,7,HUN,RB,34-074,90,0,0,0,0,1,0,0,0,59,3,2,0,0.0,0.0,0.0,2,1,44,51,86.3,6,37,2,2,0,44,51,86.3,830,368,20,20,100.0,17,23,73.9,7,8,87.5,0,0.0,0.3,0,7,2,1,6,51,43,8,0,1,0,3,8,0,0,0,0,44,0,0,3,3,2,1,0,3,3,100.0,0,0,0,0,2,5,4,0,59,3,15,29,15,1,59,2,0,0.0,2,100.0,37,151,87,2,3,0,0,0,37,6,0,0,0,1,0,0,3,2,3,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Arthur Desmas,30,FRA,GK,30-357,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,26,26,100.0,0,18,0,0,0,26,26,100.0,564,298,4,4,100.0,18,18,100.0,4,4,100.0,0,0.0,0.0,0,0,0,0,0,26,19,7,2,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,19,26,0,0,0,26,0,0,,0,,18,77,41,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0.0,1.3,2,2,100.0,21,4,4.8,21.1,5,20.0,24.0,14,0,0.0,0,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Mostafa Mohamed,31,EGY,FW,27-122,78,0,0,0,0,1,0,0,0,29,1,0,1,0.1,0.1,0.0,0,0,8,17,47.1,0,16,0,3,2,8,17,47.1,91,9,6,10,60.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,17,15,2,0,0,0,0,0,0,0,0,0,8,0,1,1,1,0,1,0,0,0,,0,1,1,0,0,1,0,0,29,1,1,15,13,1,29,3,2,66.7,1,33.3,16,73,9,0,1,0,3,2,23,2,0,0,0,0,5,0,0,0,1,0,0,0,2,4,7,36.4,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,   Louis Leroux,66,FRA,FW,19-066,12,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,2,0,5,7,71.4,1,6,1,1,0,5,7,71.4,84,36,3,4,75.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,11,0,2,8,1,1,11,1,0,0.0,1,100.0,6,29,13,1,0,1,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Moses Simon,27,NGA,LW,29-261,90,1,0,0,0,2,1,0,0,37,0,0,1,0.3,0.3,0.1,2,0,15,28,53.6,1,28,3,6,1,15,28,53.6,266,83,6,7,85.7,8,13,61.5,1,7,14.3,0,0.1,0.1,1,1,1,1,1,28,25,3,2,0,0,10,0,1,1,0,0,15,0,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,37,0,0,17,20,2,37,6,1,16.7,5,83.3,28,154,62,3,3,0,1,2,29,8,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Matthis Abline,39,FRA,RW,22-002,90,0,1,0,0,2,0,0,0,24,1,0,0,0.0,0.0,0.3,2,2,3,10,30.0,0,13,2,3,0,3,10,30.0,49,0,1,5,20.0,2,3,66.7,0,1,0.0,1,0.3,0.1,1,0,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,,0,0,0,0,0,1,2,0,24,2,4,7,13,2,24,3,0,0.0,3,100.0,13,83,30,2,0,1,3,2,16,4,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Douglas,6,BRA,LM,28-076,90,0,0,0,0,1,0,0,0,64,3,2,2,0.0,0.0,0.0,0,0,52,54,96.3,6,32,0,1,0,52,54,96.3,907,189,20,21,95.2,31,31,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,6,54,49,5,5,0,0,0,0,0,0,0,0,52,0,1,3,2,1,2,0,2,2,100.0,0,2,0,2,2,5,1,0,64,1,19,43,2,1,64,1,0,0.0,1,100.0,32,121,41,0,0,0,0,0,43,0,0,0,0,1,0,0,0,2,2,0,0,0,6,0,2,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Pedro Chirivella,5,ESP,CM,27-311,43,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,20,23,87.0,1,14,0,0,0,20,23,87.0,279,77,13,13,100.0,6,7,85.7,1,2,50.0,0,0.0,0.0,0,0,0,0,1,23,20,3,2,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,26,0,3,20,3,0,26,0,0,,0,,14,47,17,0,0,0,1,0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,   Sorba Thomas,22,WAL,CM,25-220,47,0,0,0,0,0,0,1,0,24,0,1,0,0.0,0.0,0.0,0,0,15,21,71.4,0,17,0,1,1,15,21,71.4,282,89,6,7,85.7,7,9,77.8,2,5,40.0,0,0.0,0.0,0,1,0,0,0,21,18,3,0,0,0,3,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,24,0,5,14,6,0,24,1,1,100.0,0,0.0,17,76,28,0,1,0,2,1,16,2,1,0,0,1,1,0,3,1,0,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Johann Lepenant,8,FRA,RM,22-159,89,0,0,0,0,0,0,0,0,28,1,2,2,0.0,0.0,0.0,0,0,17,21,81.0,0,16,0,0,0,17,21,81.0,262,28,6,6,100.0,10,10,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,21,20,1,0,0,0,1,1,0,0,0,0,17,0,2,1,0,0,0,1,1,1,100.0,0,2,0,2,2,3,1,0,28,1,3,17,8,1,28,0,0,,0,,16,36,15,0,0,0,1,0,16,0,0,0,0,1,2,0,1,2,0,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,   Meschak Elia,17,COD,RM,27-236,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,1,0,1,1,100.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,1,0,0.0,1,100.0,1,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Nicolas Cozza,3,FRA,LB,26-081,90,0,0,0,0,0,0,0,0,42,5,2,0,0.0,0.0,0.0,0,0,24,28,85.7,4,14,0,1,0,24,28,85.7,341,139,14,15,93.3,6,9,66.7,2,2,100.0,0,0.0,0.0,0,1,0,0,4,28,20,8,0,0,0,0,8,0,0,0,0,24,0,0,5,4,3,1,1,4,4,100.0,0,0,0,0,2,7,3,0,42,3,14,18,10,0,42,1,0,0.0,1,100.0,14,24,12,0,0,0,5,0,17,6,0,0,0,0,0,0,0,2,4,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Nicolas Pallois,4,FRA,CB,37-192,90,0,1,0,0,0,0,1,0,68,2,1,1,0.0,0.0,0.3,1,1,50,58,86.2,7,43,2,0,0,50,58,86.2,1154,491,11,12,91.7,31,32,96.9,8,13,61.5,1,0.3,0.3,1,7,1,1,7,58,52,6,5,0,1,1,0,0,0,0,0,50,0,0,2,0,1,0,1,1,2,50.0,1,1,1,0,1,3,6,0,68,5,33,33,2,0,68,0,0,,0,,43,252,141,2,0,0,0,1,47,0,1,0,0,1,0,0,1,1,0,0,0,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Saidou Sow,24,GUI,CB,22-269,90,1,0,0,0,1,1,0,0,78,1,3,2,0.3,0.3,0.0,1,0,53,60,88.3,0,43,0,0,0,53,60,88.3,1103,426,13,13,100.0,31,32,96.9,8,14,57.1,0,0.0,0.0,0,2,0,0,0,60,54,6,1,0,0,0,0,0,0,0,0,53,0,0,1,1,1,0,0,0,1,0.0,1,2,2,0,3,4,9,0,78,12,47,30,1,1,78,0,0,,0,,43,176,113,0,0,0,0,0,46,0,0,0,0,2,0,0,0,3,1,0,2,0,5,3,4,42.9,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Kelvin Amian,98,FRA,RB,27-050,90,0,0,0,0,0,0,0,0,59,3,1,0,0.0,0.0,0.0,5,1,39,50,78.0,5,19,1,0,0,39,50,78.0,643,352,20,23,87.0,15,18,83.3,3,5,60.0,0,0.0,0.2,0,4,0,0,5,50,34,16,1,1,0,0,15,0,0,0,0,39,0,2,3,1,1,1,1,2,2,100.0,0,0,0,0,1,4,6,0,59,1,14,37,8,1,59,0,0,,0,,19,83,36,1,1,0,0,0,24,2,0,0,0,0,1,0,0,1,1,0,0,0,4,1,2,33.3,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,Anthony Lopes,16,POR,GK,34-180,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,26,28,92.9,0,19,0,0,0,26,28,92.9,700,485,4,4,100.0,16,16,100.0,6,8,75.0,0,0.0,0.0,0,0,0,0,0,28,26,2,1,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,28,32,0,0,0,32,0,0,,0,,19,82,56,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,5,3,2,80.0,3.4,5,7,71.4,27,1,22.2,27.1,1,100.0,67.0,12,0,0.0,0,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,Theo Bair,9,CAN,FW,25-215,45,0,0,0,0,3,0,0,0,14,0,0,0,0.2,0.2,0.0,0,0,4,8,50.0,1,6,1,0,0,4,8,50.0,40,0,4,6,66.7,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,0,0,5,9,4,14,0,0,,0,,6,14,4,1,0,1,2,0,12,2,0,0,0,1,1,0,0,0,0,0,0,0,1,3,2,60.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/dea614ff/Auxerre-Montpellier-30-Mars-2025-Ligue-1
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,   Lassine Sinayoko,17,MLI,"FW,LM",25-112,45,0,0,0,0,3,2,0,0,29,1,0,0,0.2,0.2,0.1,4,1,18,20,90.0,1,20,0,2,2,18,20,90.0,224,32,14,16,87.5,4,4,100.0,0,0,,0,0.1,0.1,1,1,1,0,1,20,20,0,0,0,0,1,0,0,0,0,0,18,0,0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,5,0,29,2,5,8,16,6,29,2,2,100.0,0,0.0,20,94,24,0,0,0,0,1,24,7,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,Hamed Junior Traorè,25,CIV,"AM,FW",25-042,90,0,0,0,0,6,1,0,0,48,0,0,0,0.4,0.4,0.5,8,0,29,36,80.6,4,34,4,2,2,29,36,80.6,402,127,20,21,95.2,8,13,61.5,1,1,100.0,0,0.5,0.4,4,3,1,0,4,36,33,3,0,1,1,1,2,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,48,1,2,21,25,7,48,2,2,100.0,0,0.0,34,169,82,4,1,1,5,1,36,8,0,0,0,0,2,0,1,0,0,0,0,0,4,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,Gaëtan Perrin,10,FRA,"AM,RM",28-296,90,0,0,0,0,4,1,0,0,65,2,1,0,0.4,0.4,0.3,12,0,40,52,76.9,6,43,7,7,5,40,52,76.9,797,238,20,23,87.0,8,11,72.7,10,13,76.9,0,0.3,0.3,6,5,2,0,6,52,40,12,2,2,1,7,0,10,3,3,0,40,0,3,2,1,0,1,1,0,2,0.0,2,0,0,0,1,3,0,0,65,0,2,28,37,8,65,7,5,71.4,2,28.6,43,314,189,7,2,4,4,2,44,5,0,0,0,1,1,0,7,1,1,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,Kévin Danois,27,FRA,CM,20-275,90,0,0,0,0,1,0,0,0,72,2,1,4,0.1,0.1,0.2,3,0,52,59,88.1,6,51,2,3,2,52,59,88.1,807,189,28,30,93.3,22,26,84.6,2,3,66.7,0,0.2,0.2,3,4,1,1,6,59,58,1,1,0,0,2,0,0,0,0,0,52,0,1,2,1,2,0,0,2,3,66.7,1,4,1,3,1,3,2,0,72,2,16,29,27,6,72,3,2,66.7,1,33.3,51,207,107,2,1,1,0,0,52,4,0,0,0,2,1,0,2,1,1,0,0,0,6,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,Elisha Owusu,42,GHA,CM,27-143,45,0,0,0,0,0,0,1,0,14,2,0,1,0.0,0.0,0.0,1,0,10,11,90.9,2,9,0,0,0,10,11,90.9,166,46,5,5,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,1,1,0,0,2,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,2,1,0,2,0,1,1,100.0,0,1,0,1,0,2,0,0,14,0,4,7,3,0,14,0,0,,0,,9,43,3,0,0,0,0,1,9,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,   Han-Noah Massengo,80,FRA,CM,23-266,45,0,0,0,0,0,0,1,0,25,1,0,0,0.0,0.0,0.1,2,0,23,24,95.8,2,20,1,0,0,23,24,95.8,328,81,12,12,100.0,10,10,100.0,1,2,50.0,0,0.1,0.1,1,3,0,0,2,24,24,0,0,0,0,1,0,0,0,0,0,23,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,25,0,1,20,4,1,25,0,0,,0,,20,97,16,1,0,1,0,0,20,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,Fredrik Oppegard,12,NOR,WB,22-235,76,0,0,0,0,1,1,0,0,42,1,0,0,0.0,0.0,0.1,3,0,29,37,78.4,2,22,0,0,0,29,37,78.4,400,82,22,25,88.0,4,7,57.1,2,4,50.0,0,0.1,0.1,1,2,2,1,2,37,33,4,1,0,0,3,3,0,0,0,0,29,0,0,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,3,0,42,1,14,15,13,0,42,0,0,,0,,22,105,70,0,1,0,0,0,25,2,0,0,0,2,2,0,3,0,0,0,0,0,2,1,2,33.3,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,   Gideon Mensah,14,GHA,LB,26-255,14,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,0,0,12,12,100.0,0,9,0,0,0,12,12,100.0,250,100,5,5,100.0,4,4,100.0,3,3,100.0,0,0.0,0.0,0,1,0,0,0,12,10,2,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,13,1,6,5,2,0,13,0,0,,0,,9,23,10,0,0,0,0,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,Ki-Jana Hoever,23,NED,"WB,RB",23-071,86,0,1,0,0,0,0,0,0,60,2,0,0,0.0,0.0,0.7,7,1,45,53,84.9,6,35,4,2,1,45,53,84.9,865,411,21,26,80.8,16,16,100.0,8,10,80.0,1,0.7,0.3,3,7,2,2,6,53,48,5,2,0,0,3,3,0,0,0,0,45,0,1,2,2,1,1,0,1,5,20.0,4,0,0,0,0,2,3,0,60,2,15,24,21,1,60,2,1,50.0,1,50.0,35,150,63,4,4,0,1,0,43,9,0,0,0,0,1,0,3,0,2,0,0,0,4,2,1,66.7,,,,,,,,,,,,,,,,,,,,,
